Code,State,NAME,PPRN
392508,OH,Kent,"$74,409 "
392526,OH,Kettering,"$145,780 "
392628,OH,Lakewood,"$1,474,423 "
392634,OH,Lancaster,"$125,655 "
392730,OH,Lima,"$277,013 "
392820,OH,Lorain,"$326,277 "
393012,OH,Mansfield,"$226,989 "
393054,OH,Marietta,"$108,228 "
393114,OH,Massillon,"$174,561 "
393168,OH,Mentor,"$46,949 "
393222,OH,Middletown,"$194,535 "
393558,OH,Newark,"$202,427 "
394098,OH,Parma,"$258,988 "
394680,OH,Sandusky,"$193,042 "
394998,OH,Springfield,"$1,347,311 "
395016,OH,Steubenville,"$166,126 "
395214,OH,Toledo,"$5,465,215 "
395454,OH,Warren,"$307,837 "
395874,OH,Youngstown,"$2,573,351 "
399001,OH,Adams County,"$103,639 "
399003,OH,Allen County,"$131,068 "
399005,OH,Ashland County,"$144,800 "
399007,OH,Ashtabula County,"$325,123 "
399009,OH,Athens County,"$240,806 "
399011,OH,Auglaize County,"$105,434 "
399013,OH,Belmont County,"$218,629 "
399015,OH,Brown County,"$115,668 "
399017,OH,Butler County,"$334,319 "
399019,OH,Carroll County,"$85,801 "
399021,OH,Champaign County,"$105,994 "
399023,OH,Clark County,"$164,877 "
399025,OH,Clermont County,"$265,139 "
399027,OH,Clinton County,"$113,576 "
399029,OH,Columbiana County,"$298,025 "
399031,OH,Coshocton County,"$120,597 "
399033,OH,Crawford County,"$139,894 "
399035,OH,Cuyahoga County,"$2,854,297 "
399037,OH,Darke County,"$165,175 "
399039,OH,Defiance County,"$104,324 "
399041,OH,Delaware County,"$227,241 "
399043,OH,Erie County,"$93,279 "
399045,OH,Fairfield County,"$164,025 "
399047,OH,Fayette County,"$82,433 "
399049,OH,Franklin County,"$1,441,044 "
399051,OH,Fulton County,"$107,891 "
399053,OH,Gallia County,"$100,539 "
399055,OH,Geauga County,"$202,817 "
399057,OH,Greene County,"$234,692 "
399059,OH,Guernsey County,"$132,615 "
399061,OH,Hamilton County,"$2,411,700 "
399063,OH,Hancock County,"$205,947 "
399065,OH,Hardin County,"$97,649 "
399067,OH,Harrison County,"$52,930 "
399069,OH,Henry County,"$81,451 "
399071,OH,Highland County,"$134,130 "
399073,OH,Hocking County,"$78,847 "
399075,OH,Holmes County,"$144,758 "
399077,OH,Huron County,"$164,687 "
399079,OH,Jackson County,"$111,313 "
399081,OH,Jefferson County,"$136,777 "
399083,OH,Knox County,"$157,736 "
399085,OH,Lake County,"$356,515 "
399087,OH,Lawrence County,"$182,053 "
399089,OH,Licking County,"$213,778 "
399091,OH,Logan County,"$139,125 "
399093,OH,Lorain County,"$295,368 "
399095,OH,Lucas County,"$251,587 "
399097,OH,Madison County,"$85,584 "
399099,OH,Mahoning County,"$312,337 "
399101,OH,Marion County,"$205,067 "
399103,OH,Medina County,"$310,144 "
399105,OH,Meigs County,"$74,856 "
399107,OH,Mercer County,"$82,191 "
399109,OH,Miami County,"$253,502 "
399111,OH,Monroe County,"$53,790 "
399113,OH,Montgomery County,"$1,417,409 "
399115,OH,Morgan County,"$51,364 "
399117,OH,Morrow County,"$84,910 "
399119,OH,Muskingum County,"$256,585 "
399121,OH,Noble County,"$36,276 "
399123,OH,Ottawa County,"$116,237 "
399125,OH,Paulding County,"$50,647 "
399127,OH,Perry County,"$106,522 "
399129,OH,Pickaway County,"$122,121 "
399131,OH,Pike County,"$95,017 "
399133,OH,Portage County,"$263,639 "
399135,OH,Preble County,"$107,308 "
399137,OH,Putnam County,"$69,136 "
399139,OH,Richland County,"$155,040 "
399141,OH,Ross County,"$233,494 "
399143,OH,Sandusky County,"$181,113 "
399145,OH,Scioto County,"$263,466 "
399147,OH,Seneca County,"$187,791 "
399149,OH,Shelby County,"$98,853 "
399151,OH,Stark County,"$356,905 "
399153,OH,Summit County,"$259,156 "
399155,OH,Trumbull County,"$373,670 "
399157,OH,Tuscarawas County,"$261,487 "
399159,OH,Union County,"$103,140 "
399161,OH,Van Wert County,"$84,113 "
399163,OH,Vinton County,"$48,001 "
399165,OH,Warren County,"$197,835 "
399167,OH,Washington County,"$108,764 "
399169,OH,Wayne County,"$323,792 "
399171,OH,Williams County,"$112,478 "
399173,OH,Wood County,"$198,385 "
399175,OH,Wyandot County,"$71,001 "
400918,OK,Edmond,"$113,318 "
400966,OK,Enid,"$112,248 "
401734,OK,Lawton,"$187,978 "
402016,OK,Midwest City,"$107,665 "
402046,OK,Moore City,"$86,316 "
402190,OK,Norman,"$226,235 "
402268,OK,Oklahoma City,"$3,592,152 "
402718,OK,Shawnee,"$80,212 "
403036,OK,Tulsa,"$2,454,971 "
409001,OK,Adair County,"$52,623 "
409003,OK,Alfalfa County,"$24,871 "
409005,OK,Atoka County,"$21,893 "
409007,OK,Beaver County,"$13,177 "
409009,OK,Beckham County,"$44,772 "
409011,OK,Blaine County,"$23,272 "
409013,OK,Bryan County,"$75,195 "
409015,OK,Caddo County,"$61,360 "
409017,OK,Canadian County,"$85,350 "
409019,OK,Carter County,"$75,435 "
409021,OK,Cherokee County,"$93,365 "
409023,OK,Choctaw County,"$32,370 "
409025,OK,Cimarron County,"$7,528 "
409027,OK,Cleveland County,"$42,315 "
409029,OK,Coal County,"$11,914 "
409031,OK,Comanche County,"$35,345 "
409033,OK,Cotton County,"$11,580 "
409035,OK,Craig County,"$32,513 "
409037,OK,Creek County,"$118,199 "
409039,OK,Custer County,"$53,289 "
409041,OK,Delaware County,"$76,176 "
409043,OK,Dewey County,"$17,734 "
409045,OK,Ellis County,"$12,938 "
409047,OK,Garfield County,"$24,332 "
409049,OK,Garvin County,"$45,479 "
409051,OK,Grady County,"$82,115 "
409053,OK,Grant County,"$15,423 "
409055,OK,Greer County,"$17,862 "
409057,OK,Harmon County,"$8,548 "
409059,OK,Harper County,"$9,068 "
409061,OK,Haskell County,"$23,144 "
409063,OK,Hughes County,"$29,926 "
409065,OK,Jackson County,"$45,310 "
409067,OK,Jefferson County,"$18,732 "
409069,OK,Johnston County,"$16,951 "
409071,OK,Kay County,"$120,772 "
409073,OK,Kingfisher County,"$27,076 "
409075,OK,Kiowa County,"$30,122 "
409077,OK,Latimer County,"$16,781 "
409079,OK,Le Flore County,"$93,258 "
409081,OK,Lincoln County,"$60,335 "
409083,OK,Logan County,"$67,128 "
409085,OK,Love County,"$12,564 "
409087,OK,McClain County,"$43,729 "
409089,OK,McCurtain County,"$71,405 "
409091,OK,McIntosh County,"$41,518 "
409093,OK,Major County,"$15,736 "
409095,OK,Marshall County,"$27,460 "
409097,OK,Mayes County,"$75,349 "
409099,OK,Murray County,"$23,781 "
409101,OK,Muskogee County,"$126,675 "
409103,OK,Noble County,"$21,467 "
409105,OK,Nowata County,"$22,129 "
409107,OK,Okfuskee County,"$24,481 "
409109,OK,Oklahoma County,"$149,165 "
409111,OK,Okmulgee County,"$86,560 "
409113,OK,Osage County,"$66,808 "
409115,OK,Ottawa County,"$65,874 "
409117,OK,Pawnee County,"$32,052 "
409119,OK,Payne County,"$149,224 "
409121,OK,Pittsburg County,"$78,898 "
409123,OK,Pontotoc County,"$63,572 "
409125,OK,Pottawatomie County,"$63,223 "
409127,OK,Pushmataha County,"$23,490 "
409129,OK,Roger Mills County,"$10,174 "
409131,OK,Rogers County,"$110,268 "
409133,OK,Seminole County,"$57,067 "
409135,OK,Sequoyah County,"$91,435 "
409137,OK,Stephens County,"$62,583 "
409139,OK,Texas County,"$40,595 "
409141,OK,Tillman County,"$23,604 "
409143,OK,Tulsa County,"$365,872 "
409145,OK,Wagoner County,"$93,397 "
409147,OK,Washington County,"$85,502 "
409149,OK,Washita County,"$29,955 "
409151,OK,Woods County,"$31,100 "
409153,OK,Woodward County,"$32,088 "
410012,OR,Albany,"$110,189 "
410042,OR,Ashland,"$47,042 "
410108,OR,Beaverton,"$202,262 "
410114,OR,Bend,"$131,743 "
410288,OR,Corvallis,"$142,379 "
410426,OR,Eugene,"$376,015 "
410540,OR,Grants Pass,"$91,552 "
410564,OR,Gresham,"$274,060 "
410636,OR,Hillsboro,"$193,524 "
410888,OR,Medford,"$193,622 "
411098,OR,Portland,"$6,295,844 "
411140,OR,Redmond,"$71,499 "
411200,OR,Salem,"$360,331 "
411290,OR,Springfield,"$140,498 "
419001,OR,Baker County,"$65,937 "
419003,OR,Benton County,"$48,135 "
419005,OR,Clackamas County,"$1,633,830 "
419007,OR,Clatsop County,"$141,861 "
419009,OR,Columbia County,"$122,644 "
419011,OR,Coos County,"$158,057 "
419013,OR,Crook County,"$50,744 "
419015,OR,Curry County,"$44,824 "
419017,OR,Deschutes County,"$92,576 "
419019,OR,Douglas County,"$235,360 "
419021,OR,Gilliam County,"$7,905 "
419023,OR,Grant County,"$24,635 "
419025,OR,Harney County,"$25,254 "
419027,OR,Hood River County,"$59,386 "
419029,OR,Jackson County,"$234,967 "
419031,OR,Jefferson County,"$51,290 "
419033,OR,Josephine County,"$101,051 "
419035,OR,Klamath County,"$175,714 "
419037,OR,Lake County,"$24,238 "
419039,OR,Lane County,"$252,622 "
419041,OR,Lincoln County,"$105,637 "
419043,OR,Linn County,"$157,891 "
419045,OR,Malheur County,"$81,132 "
419047,OR,Marion County,"$466,441 "
419049,OR,Morrow County,"$31,839 "
419051,OR,Multnomah County,"$86,472 "
419053,OR,Polk County,"$112,141 "
419055,OR,Sherman County,"$10,111 "
419057,OR,Tillamook County,"$78,693 "
419059,OR,Umatilla County,"$174,932 "
419061,OR,Union County,"$86,570 "
419063,OR,Wallowa County,"$26,358 "
419065,OR,Wasco County,"$63,524 "
419067,OR,Washington County,"$1,571,269 "
419069,OR,Wheeler County,"$8,872 "
419071,OR,Yamhill County,"$203,468 "
420015,PA,Abington,"$210,373 "
420096,PA,Allentown,"$1,677,890 "
420114,PA,Altoona,"$1,153,911 "
420438,PA,Bensalem Township,"$83,113 "
420474,PA,Berwick Borough,"$84,752 "
420504,PA,Bethlehem,"$364,358 "
420588,PA,Bloomsburg,"$71,228 "
420726,PA,Bristol Township,"$162,968 "
420930,PA,Carlisle,"$97,473 "
421047,PA,Chambersburg,"$93,734 "
421116,PA,Chester,"$330,534 "
421950,PA,Easton,"$232,859 "
422178,PA,Erie,"$2,262,079 "
422898,PA,Harrisburg,"$1,435,841 "
422937,PA,Haverford,"$222,209 "
422958,PA,Hazleton,"$180,964 "
423411,PA,Johnstown,"$334,831 "
423573,PA,Lancaster City,"$1,230,658 "
423657,PA,Lebanon,"$179,095 "
423951,PA,Lower Merion,"$264,716 "
424086,PA,Mckeesport,"$288,355 "
424434,PA,Millcreek Township,"$68,073 "
424914,PA,Norristown,"$237,881 "
425340,PA,Penn Hills,"$188,100 "
425451,PA,Philadelphia,"$31,195,991 "
425529,PA,Pittsburgh,"$10,197,072 "
425793,PA,Reading,"$1,908,400 "
426201,PA,Scranton,"$1,978,398 "
426258,PA,Sharon,"$147,811 "
426711,PA,State College,"$143,901 "
427227,PA,Upper Darby,"$1,175,208 "
427947,PA,Wilkes-Barre,"$1,119,074 "
427962,PA,Williamsport,"$271,226 "
428136,PA,York,"$380,979 "
429001,PA,Adams County,"$291,211 "
429003,PA,Allegheny County,"$10,060,303 "
429005,PA,Armstrong County,"$228,278 "
429007,PA,Beaver County,"$2,370,228 "
429009,PA,Bedford County,"$171,656 "
429011,PA,Berks County,"$1,680,174 "
429013,PA,Blair County,"$212,021 "
429015,PA,Bradford County,"$220,107 "
429017,PA,Bucks County,"$1,514,395 "
429019,PA,Butler County,"$432,409 "
429021,PA,Cambria County,"$351,564 "
429023,PA,Cameron County,"$20,475 "
429025,PA,Carbon County,"$224,381 "
429027,PA,Centre County,"$349,762 "
429029,PA,Chester County,"$1,877,125 "
429031,PA,Clarion County,"$147,133 "
429033,PA,Clearfield County,"$271,257 "
429035,PA,Clinton County,"$131,360 "
429037,PA,Columbia County,"$119,038 "
429039,PA,Crawford County,"$296,076 "
429041,PA,Cumberland County,"$318,474 "
429043,PA,Dauphin County,"$382,633 "
429045,PA,Delaware County,"$2,646,112 "
429047,PA,Elk County,"$100,138 "
429049,PA,Erie County,"$332,274 "
429051,PA,Fayette County,"$601,367 "
429053,PA,Forest County,"$20,826 "
429055,PA,Franklin County,"$359,812 "
429057,PA,Fulton County,"$45,675 "
429059,PA,Greene County,"$118,047 "
429061,PA,Huntingdon County,"$138,498 "
429063,PA,Indiana County,"$319,974 "
429065,PA,Jefferson County,"$161,048 "
429067,PA,Juniata County,"$89,849 "
429069,PA,Lackawanna County,"$423,520 "
429071,PA,Lancaster County,"$2,098,486 "
429073,PA,Lawrence County,"$286,809 "
429075,PA,Lebanon County,"$263,476 "
429077,PA,Lehigh County,"$329,087 "
429079,PA,Luzerne County,"$3,038,083 "
429081,PA,Lycoming County,"$242,884 "
429083,PA,McKean County,"$172,233 "
429085,PA,Mercer County,"$273,542 "
429087,PA,Mifflin County,"$179,367 "
429089,PA,Monroe County,"$524,161 "
429091,PA,Montgomery County,"$2,394,531 "
429093,PA,Montour County,"$51,857 "
429095,PA,Northampton County,"$413,875 "
429097,PA,Northumberland County,"$376,698 "
429099,PA,Perry County,"$128,293 "
429103,PA,Pike County,"$150,049 "
429105,PA,Potter County,"$71,666 "
429107,PA,Schuylkill County,"$614,757 "
429109,PA,Snyder County,"$107,956 "
429111,PA,Somerset County,"$245,970 "
429113,PA,Sullivan County,"$30,191 "
429115,PA,Susquehanna County,"$142,129 "
429117,PA,Tioga County,"$150,188 "
429119,PA,Union County,"$115,004 "
429121,PA,Venango County,"$204,766 "
429123,PA,Warren County,"$145,095 "
429125,PA,Washington County,"$2,548,453 "
429127,PA,Wayne County,"$150,084 "
429129,PA,Westmoreland County,"$2,498,943 "
429131,PA,Wyoming County,"$84,122 "
429133,PA,York County,"$1,582,140 "
440054,RI,Cranston,"$294,100 "
440072,RI,East Providence,"$201,535 "
440210,RI,Pawtucket,"$1,370,861 "
440222,RI,Providence,"$3,689,563 "
440276,RI,Warwick,"$257,765 "
440306,RI,Woonsocket,"$981,804 "
449001,RI,Bristol County,"$125,767 "
449003,RI,Kent County,"$221,079 "
449005,RI,Newport County,"$256,028 "
449007,RI,Providence County,"$563,492 "
449009,RI,Washington County,"$289,681 "
450012,SC,Aiken,"$50,893 "
450030,SC,Anderson,"$166,568 "
450300,SC,Charleston,"$239,481 "
450372,SC,Columbia,"$275,339 "
450534,SC,Florence,"$74,231 "
450648,SC,Greenville,"$208,504 "
450716,SC,Hilton Head Island,"$62,784 "
451386,SC,Rock Hill,"$133,078 "
451554,SC,Spartanburg,"$179,696 "
451608,SC,Summerville,"$70,337 "
451620,SC,Sumter,"$79,725 "
459001,SC,Abbeville County,"$81,256 "
459003,SC,Aiken County,"$272,661 "
459005,SC,Allendale County,"$32,417 "
459007,SC,Anderson County,"$326,062 "
459009,SC,Bamberg County,"$51,084 "
459011,SC,Barnwell County,"$58,773 "
459013,SC,Beaufort County,"$254,026 "
459015,SC,Berkeley County,"$316,495 "
459017,SC,Calhoun County,"$36,797 "
459019,SC,Charleston County,"$1,291,934 "
459021,SC,Cherokee County,"$150,635 "
459023,SC,Chester County,"$97,246 "
459025,SC,Chesterfield County,"$133,302 "
459027,SC,Clarendon County,"$76,316 "
459029,SC,Colleton County,"$83,297 "
459031,SC,Darlington County,"$186,948 "
459033,SC,Dillon County,"$98,056 "
459035,SC,Dorchester County,"$166,748 "
459037,SC,Edgefield County,"$67,917 "
459039,SC,Fairfield County,"$65,380 "
459041,SC,Florence County,"$226,186 "
459043,SC,Georgetown County,"$125,388 "
459045,SC,Greenville County,"$1,993,753 "
459047,SC,Greenwood County,"$227,520 "
459049,SC,Hampton County,"$46,052 "
459051,SC,Horry County,"$1,514,654 "
459053,SC,Jasper County,"$65,700 "
459055,SC,Kershaw County,"$111,682 "
459057,SC,Lancaster County,"$157,082 "
459059,SC,Laurens County,"$176,787 "
459061,SC,Lee County,"$52,788 "
459063,SC,Lexington County,"$1,313,938 "
459065,SC,McCormick County,"$23,265 "
459067,SC,Marion County,"$78,840 "
459069,SC,Marlboro County,"$92,444 "
459071,SC,Newberry County,"$149,652 "
459073,SC,Oconee County,"$160,821 "
459075,SC,Orangeburg County,"$217,155 "
459077,SC,Pickens County,"$265,592 "
459079,SC,Richland County,"$401,000 "
459081,SC,Saluda County,"$80,025 "
459083,SC,Spartanburg County,"$399,295 "
459085,SC,Sumter County,"$151,801 "
459087,SC,Union County,"$107,709 "
459089,SC,Williamsburg County,"$80,416 "
459091,SC,York County,"$266,405 "
461392,SD,Rapid City,"$131,933 "
461518,SD,Sioux Falls,"$260,961 "
469003,SD,Aurora County,"$8,901 "
469005,SD,Beadle County,"$60,665 "
469007,SD,Bennett County,"$21,021 "
469009,SD,Bon Homme County,"$18,698 "
469011,SD,Brookings County,"$62,804 "
469013,SD,Brown County,"$75,198 "
469015,SD,Brule County,"$12,956 "
469017,SD,Buffalo County,"$11,690 "
469019,SD,Butte County,"$18,755 "
469021,SD,Campbell County,"$4,787 "
469023,SD,Charles Mix County,"$26,594 "
469025,SD,Clark County,"$13,449 "
469027,SD,Clay County,"$35,634 "
469029,SD,Codington County,"$52,361 "
469031,SD,Corson County,"$24,615 "
469033,SD,Custer County,"$13,629 "
469035,SD,Davison County,"$44,367 "
469037,SD,Day County,"$20,275 "
469039,SD,Deuel County,"$11,704 "
469041,SD,Dewey County,"$24,938 "
469043,SD,Douglas County,"$8,726 "
469045,SD,Edmunds County,"$9,034 "
469047,SD,Fall River County,"$18,008 "
469049,SD,Faulk County,"$7,672 "
469051,SD,Grant County,"$16,292 "
469053,SD,Gregory County,"$13,430 "
469055,SD,Haakon County,"$5,291 "
469057,SD,Hamlin County,"$14,308 "
469059,SD,Hand County,"$9,516 "
469061,SD,Hanson County,"$8,270 "
469063,SD,Harding County,"$3,185 "
469065,SD,Hughes County,"$32,367 "
469067,SD,Hutchinson County,"$21,090 "
469069,SD,Hyde County,"$4,092 "
469071,SD,Jackson County,"$17,429 "
469073,SD,Jerauld County,"$6,764 "
469075,SD,Jones County,"$1,988 "
469077,SD,Kingsbury County,"$15,409 "
469079,SD,Lake County,"$28,316 "
469081,SD,Lawrence County,"$55,320 "
469083,SD,Lincoln County,"$38,731 "
469085,SD,Lyman County,"$13,634 "
469087,SD,McCook County,"$14,210 "
469089,SD,McPherson County,"$8,840 "
469091,SD,Marshall County,"$11,906 "
469093,SD,Meade County,"$55,250 "
469095,SD,Mellette County,"$11,091 "
469097,SD,Miner County,"$9,109 "
469099,SD,Minnehaha County,"$47,039 "
469101,SD,Moody County,"$17,035 "
469102,SD,Oglala Lakota County,"$107,520 "
469103,SD,Pennington County,"$57,465 "
469105,SD,Perkins County,"$7,813 "
469107,SD,Potter County,"$6,827 "
469109,SD,Roberts County,"$27,866 "
469111,SD,Sanborn County,"$8,169 "
469115,SD,Spink County,"$19,736 "
469117,SD,Stanley County,"$5,588 "
469119,SD,Sully County,"$3,318 "
469121,SD,Todd County,"$64,536 "
469123,SD,Tripp County,"$13,897 "
469125,SD,Turner County,"$22,841 "
469127,SD,Union County,"$21,704 "
469129,SD,Walworth County,"$12,981 "
469135,SD,Yankton County,"$44,891 "
469137,SD,Ziebach County,"$15,126 "
470228,TN,Bristol,"$49,022 "
470336,TN,Chattanooga,"$1,239,321 "
470354,TN,Clarksville,"$285,557 "
470360,TN,Cleveland,"$104,368 "
470672,TN,Franklin City,"$85,372 "
470834,TN,Hendersonville,"$55,637 "
470924,TN,Jackson,"$145,803 "
470954,TN,Johnson City,"$137,897 "
470990,TN,Kingsport,"$105,133 "
471014,TN,Knoxville,"$1,179,191 "
471242,TN,Memphis,"$4,826,996 "
471326,TN,Morristown,"$78,468 "
471362,TN,Murfreesboro,"$216,068 "
471368,TN,Nashville-Davidson,"$3,734,279 "
471422,TN,Oak Ridge,"$64,015 "
479001,TN,Anderson County,"$109,789 "
479003,TN,Bedford County,"$109,945 "
479005,TN,Benton County,"$42,597 "
479007,TN,Bledsoe County,"$31,685 "
479009,TN,Blount County,"$238,558 "
479011,TN,Bradley County,"$118,094 "
479013,TN,Campbell County,"$98,445 "
479015,TN,Cannon County,"$30,662 "
479017,TN,Carroll County,"$70,812 "
479019,TN,Carter County,"$166,735 "
479021,TN,Cheatham County,"$68,538 "
479023,TN,Chester County,"$35,009 "
479025,TN,Claiborne County,"$77,474 "
479027,TN,Clay County,"$20,897 "
479029,TN,Cocke County,"$88,473 "
479031,TN,Coffee County,"$119,298 "
479033,TN,Crockett County,"$34,233 "
479035,TN,Cumberland County,"$97,678 "
479039,TN,Decatur County,"$25,720 "
479041,TN,DeKalb County,"$43,313 "
479043,TN,Dickson County,"$101,745 "
479045,TN,Dyer County,"$80,286 "
479047,TN,Fayette County,"$60,849 "
479049,TN,Fentress County,"$46,335 "
479051,TN,Franklin County,"$88,939 "
479053,TN,Gibson County,"$123,380 "
479055,TN,Giles County,"$91,096 "
479057,TN,Grainger County,"$52,049 "
479059,TN,Greene County,"$173,473 "
479061,TN,Grundy County,"$37,933 "
479063,TN,Hamblen County,"$62,928 "
479065,TN,Hamilton County,"$242,122 "
479067,TN,Hancock County,"$22,299 "
479069,TN,Hardeman County,"$54,184 "
479071,TN,Hardin County,"$68,066 "
479073,TN,Hawkins County,"$132,241 "
479075,TN,Haywood County,"$44,835 "
479077,TN,Henderson County,"$67,665 "
479079,TN,Henry County,"$81,516 "
479081,TN,Hickman County,"$54,894 "
479083,TN,Houston County,"$20,871 "
479085,TN,Humphreys County,"$31,389 "
479087,TN,Jackson County,"$31,634 "
479089,TN,Jefferson County,"$101,432 "
479091,TN,Johnson County,"$46,701 "
479093,TN,Knox County,"$322,781 "
479095,TN,Lake County,"$15,550 "
479097,TN,Lauderdale County,"$70,677 "
479099,TN,Lawrence County,"$101,868 "
479101,TN,Lewis County,"$23,684 "
479103,TN,Lincoln County,"$83,391 "
479105,TN,Loudon County,"$99,516 "
479107,TN,McMinn County,"$119,078 "
479109,TN,McNairy County,"$54,233 "
479111,TN,Macon County,"$49,269 "
479113,TN,Madison County,"$47,944 "
479115,TN,Marion County,"$61,360 "
479117,TN,Marshall County,"$62,522 "
479119,TN,Maury County,"$176,052 "
479121,TN,Meigs County,"$31,759 "
479123,TN,Monroe County,"$99,730 "
479125,TN,Montgomery County,"$63,115 "
479127,TN,Moore County,"$13,797 "
479129,TN,Morgan County,"$49,740 "
479131,TN,Obion County,"$83,730 "
479133,TN,Overton County,"$57,145 "
479135,TN,Perry County,"$23,319 "
479137,TN,Pickett County,"$13,667 "
479139,TN,Polk County,"$38,546 "
479141,TN,Putnam County,"$176,034 "
479143,TN,Rhea County,"$80,074 "
479145,TN,Roane County,"$110,629 "
479147,TN,Robertson County,"$123,247 "
479149,TN,Rutherford County,"$273,986 "
479151,TN,Scott County,"$46,923 "
479153,TN,Sequatchie County,"$31,909 "
479155,TN,Sevier County,"$189,517 "
479157,TN,Shelby County,"$323,002 "
479159,TN,Smith County,"$47,659 "
479161,TN,Stewart County,"$33,161 "
479163,TN,Sullivan County,"$145,770 "
479165,TN,Sumner County,"$178,934 "
479167,TN,Tipton County,"$102,478 "
479169,TN,Trousdale County,"$19,928 "
479171,TN,Unicoi County,"$70,267 "
479173,TN,Union County,"$46,855 "
479175,TN,Van Buren County,"$10,209 "
479177,TN,Warren County,"$86,734 "
479179,TN,Washington County,"$119,821 "
479181,TN,Wayne County,"$36,251 "
479183,TN,Weakley County,"$83,249 "
479185,TN,White County,"$61,701 "
479187,TN,Williamson County,"$116,556 "
479189,TN,Wilson County,"$169,388 "
480018,TX,Abilene,"$241,146 "
480090,TX,Allen,"$115,398 "
480132,TX,Amarillo,"$1,166,735 "
480222,TX,Arlington,"$2,415,251 "
480264,TX,Austin,"$5,786,622 "
480390,TX,Baytown City,"$184,518 "
480402,TX,Beaumont,"$990,673 "
480726,TX,Brownsville,"$1,978,003 "
480738,TX,Bryan,"$220,776 "
480900,TX,Carrollton,"$214,068 "
481104,TX,College Station,"$295,843 "
481158,TX,Conroe,"$169,533 "
481206,TX,Corpus Christi,"$1,969,816 "
481338,TX,Dallas,"$10,853,901 "
481410,TX,Denison,"$91,545 "
481416,TX,Denton,"$265,852 "
481434,TX,Desoto,"$72,132 "
481608,TX,Edinburg,"$280,014 "
481680,TX,El Paso,"$4,584,284 "
481722,TX,Euless City,"$104,875 "
481824,TX,Flower Mound Town,"$51,726 "
481896,TX,Fort Worth,"$5,322,690 "
481944,TX,Frisco,"$139,819 "
481986,TX,Galveston,"$324,941 "
481998,TX,Garland,"$1,559,429 "
482142,TX,Grand Prairie,"$397,836 "
482178,TX,Grapevine,"$93,819 "
482304,TX,Harlingen,"$237,105 "
482514,TX,Houston,"$17,549,499 "
482628,TX,Irving,"$1,618,625 "
482820,TX,Killeen,"$262,907 "
483042,TX,Laredo,"$2,733,562 "
483084,TX,League City,"$100,606 "
483132,TX,Lewisville,"$187,662 "
483246,TX,Longview,"$174,089 "
483288,TX,Lubbock,"$1,487,946 "
483330,TX,Mc Allen,"$1,122,852 "
483348,TX,Mckinney City,"$203,472 "
483396,TX,Mansfield,"$66,278 "
483438,TX,Marshall,"$91,893 "
483546,TX,Mesquite,"$294,942 "
483564,TX,Midland,"$217,760 "
483606,TX,Mission,"$257,562 "
483612,TX,Missouri City,"$72,942 "
483798,TX,New Braunfels,"$101,487 "
483888,TX,North Richland Hills,"$98,965 "
483924,TX,Odessa,"$223,891 "
483966,TX,Orange,"$88,114 "
484068,TX,Pasadena,"$1,211,003 "
484080,TX,Pearland,"$104,583 "
484140,TX,Pflugerville City,"$71,069 "
484146,TX,Pharr,"$322,337 "
484206,TX,Plano,"$353,973 "
484248,TX,Port Arthur,"$288,268 "
484674,TX,Round Rock,"$180,847 "
484686,TX,Rowlett,"$65,985 "
484752,TX,San Angelo,"$187,665 "
484758,TX,San Antonio,"$9,337,875 "
484770,TX,San Benito,"$108,937 "
484812,TX,San Marcos,"$174,291 "
484962,TX,Sherman,"$98,773 "
485202,TX,Sugar Land,"$88,995 "
485316,TX,Temple,"$143,797 "
485340,TX,Texarkana,"$87,162 "
485346,TX,Texas City,"$110,073 "
485496,TX,Tyler,"$234,359 "
485580,TX,Victoria,"$147,975 "
485592,TX,Waco,"$973,804 "
485826,TX,Wichita Falls,"$330,884 "
489001,TX,Anderson County,"$114,113 "
489003,TX,Andrews County,"$39,138 "
489005,TX,Angelina County,"$208,802 "
489007,TX,Aransas County,"$54,762 "
489009,TX,Archer County,"$25,292 "
489011,TX,Armstrong County,"$13,198 "
489013,TX,Atascosa County,"$119,147 "
489015,TX,Austin County,"$94,143 "
489017,TX,Bailey County,"$25,364 "
489019,TX,Bandera County,"$39,312 "
489021,TX,Bastrop County,"$165,757 "
489023,TX,Baylor County,"$30,682 "
489025,TX,Bee County,"$74,909 "
489027,TX,Bell County,"$203,033 "
489029,TX,Bexar County,"$1,751,343 "
489031,TX,Blanco County,"$24,812 "
489033,TX,Borden County,"$1,388 "
489035,TX,Bosque County,"$66,784 "
489037,TX,Bowie County,"$107,068 "
489039,TX,Brazoria County,"$1,345,784 "
489041,TX,Brazos County,"$45,902 "
489043,TX,Brewster County,"$50,293 "
489045,TX,Briscoe County,"$7,815 "
489047,TX,Brooks County,"$27,457 "
489049,TX,Brown County,"$114,796 "
489051,TX,Burleson County,"$46,586 "
489053,TX,Burnet County,"$85,857 "
489055,TX,Caldwell County,"$110,804 "
489057,TX,Calhoun County,"$59,903 "
489059,TX,Callahan County,"$45,873 "
489061,TX,Cameron County,"$609,574 "
489063,TX,Camp County,"$32,746 "
489065,TX,Carson County,"$16,660 "
489067,TX,Cass County,"$78,077 "
489069,TX,Castro County,"$19,764 "
489071,TX,Chambers County,"$51,542 "
489073,TX,Cherokee County,"$132,908 "
489075,TX,Childress County,"$35,589 "
489077,TX,Clay County,"$43,350 "
